01EJ7040-3467-1,《红楼梦》研究,杜新艳,"周二第9,10,11节",★,★,★,★,★,★,★,★,★,★,★, , , , , , , , , ,1,5－104,文学院..
01EJ8640-4760-1,女权主义文论导读,张成华,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,1－201,文学院..
01EJ9840-3463-1,唐诗与人生,彭梅芳,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南407,文学院..
01EJ9940-2691-1,经典话剧鉴赏,咸立强,"周四第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南204,文学院..
01EK2140-3218-1,20世纪文学经典选读,周佩瑶,"周四第9,10,11节",★,★,★,★,★,★,★,★,★,★,★, , , , , , , , , ,1,5－104,文学院..
01EK652a-0392-1,写作训练（1）,涂成林,"周三第5,6节", ,★, ,★, ,★, ,★, , , , , , , , , , , , ,1,1－205,文学院..
01EK652a-0410-1,写作训练（1）,张永璟,"周三第5,6节", ,★, ,★, ,★, ,★, , , , , , , , , , , , ,1,3－206,文学院..
01EK652a-0448-1,写作训练（1）,张建炜,"周三第5,6节", ,★, ,★, ,★, ,★, , , , , , , , , , , , ,1,5－205,文学院..
01EK652a-0452-1,写作训练（1）,徐珊,"周三第7,8节", ,★, ,★, ,★, ,★, , , , , , , , , , , , ,1,2－201,文学院..
01EK652a-2688-1,写作训练（1）,邓玉环,"周三第5,6节", ,★, ,★, ,★, ,★, , , , , , , , , , , , ,1,3－205,文学院..
01EK7140-5198-1,高中作文训练规划与实操,郭春曦,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,3－106,文学院..
01EK7240-5137-1,出版数据采集与分析,徐志武,"周三第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,4－201,文学院..
01EK7340-5133-1,出版选题策划,林英,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,1,5－301,文学院..
01EK7640-0441-1,有话好好说：表达与沟通的艺术,张舸,"周三第9,10,11节",★,★,★,★,★,★,★,★,★,★,★, , , , , , , , , ,0,南303,文学院..
01EK7840-3894-1,《论语》四篇会通,肖少宋,周二第7节,★,★,★,★,★,★,★,★,★,★,★, , , , , , , , , ,1,5－102,文学院..
01EK7840-3894-1,《论语》四篇会通,肖少宋,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★, , , , , , , , , ,1,5－102,文学院..
01EK7940-2680-1,中国当代小说选读,李春梅,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , , ,0,南406,文学院..
01EN2440-0475-1,美国文学史,潘军武,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北907,外国语..
01EN2440-0475-2,美国文学史,潘军武,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北706,外国语..
01EN2440-0584-1,美国文学史,郑小冬,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北701,外国语..
01EN2440-0584-2,美国文学史,郑小冬,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北505,外国语..
01EN2440-0613-1,美国文学史,周玉军,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北801,外国语..
01EN2440-0613-2,美国文学史,周玉军,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★, , , ,0,北806,外国语..
