选课课号,课程名称,教师,上课时间,周1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,校区,教室,开课学院
05D41040-0953-1,幼儿早期阅读,陈莎莉,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北402,教育科..
05D42140-3729-1,幼儿行为观察与记录,李思娴,"周三第1,2节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,北706,教育科..
05D42140-3729-1,幼儿行为观察与记录,李思娴,"周三第3,4节",★,,★,,★,,★,,★,,★,,★,,★,,★,,,,0,北706,教育科..
05D73261-3184-1,教育管理学,方征,周一第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南401,教育科..
05D73261-3184-1,教育管理学,方征,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南401,教育科..
05DA0040-9490-1,听障儿童言语康复与沟通训练,教师,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南410,教育科..
05DA0240-2907-1,小学班课管理有效方法实验,曾文婕,"周一第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼503,教育科..
05DA0640-4558-1,小学课程与教学论实验,潘蕾琼,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼503,教育科..
05DA1440-9490-1,智力障碍儿童康复与训练,教师,"周六第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼625,教育科..
05DA1960-0898-1,小学课程与教学论,黄甫全,"周二第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼503,教育科..
05DA1960-0898-1,小学课程与教学论,曾文婕,"周二第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼503,教育科..
05DA2540-0897-1,小学德育论,郑航,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼625,教育科..
05DA2740-2733-1,小学数学课程与教学论,刘喆,"周四第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北907,数学科..
05DA2940-3311-1,校本教育研究方法实验,王文岚,"周一第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科院610,教育科..
05DA6140-4787-1,西方教育名篇导读,孙碧,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－102,教育科..
05DA7040-3323-1,教育科研与写作,卓泽林,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北204,教育科..
05E6322b-0943-1,美术(2),李群,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼509,教育科..
05E7022c-0943-1,美术与劳作（3）,李群,"周四第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼509,教育科..
05E7024a-0943-1,美术与劳作（1）,李群,"周五第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼509,教育科..
05E8702b-0888-1,钢琴基础(2),方文心,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科院604数码钢琴室,教育科..
05E9062a-0951-1,声乐(1),张焱,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼101,教育科..
05E9062b-0951-1,声乐(2),张焱,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼101,教育科..
05E9222b-0951-1,舞蹈（2）,张焱,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼501,教育科..
05E9222b-0951-2,舞蹈（2）,张焱,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼501,教育科..
05E93941-0923-1,音乐理论基础,王睿,"周一第7,8节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼101,教育科..
05E93941-5088-1,音乐理论基础,黄玮琳,"周二第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼101,教育科..
05EA142b-0888-1,钢琴演奏与伴奏编配（2）,方文心,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科院604数码钢琴室,教育科..
05EG0240-5088-1,音乐修养与教学,黄玮琳,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼625,教育科..
05EH1440-3731-1,《学记》研读,张广君,"周一第9,10,11节",★,★,★,★,★,★,★,★,★,★,★,★,,,,,,,,,1,6－204,教育科..
05EJ3940-0899-1,《论语》教育智慧品绎,黄明喜,"周二第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,0,南402,教育科..
05EJ3941-0899-1,《论语》教育智慧品绎,黄明喜,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,1－105,教育科..
05EY4640-9490-1,听力学基础,教师,"周一第9,10节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,南401,教育科..
05G03640-0912-1,心理学,陈曦,"周三第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北506,教育科..
05G06161-3913-1,特殊儿童发展与教育,李闻戈,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北507,教育科..
05G09940-9490-1,行为管理原理与技术,教师,"周六第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,教科楼625,教育科..
05G10060-9490-1,游戏治疗基础与实作,教师,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北507,教育科..
05G10060-9490-1,游戏治疗基础与实作,教师,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北507,教育科..
05J01461-1564-1,人体解剖生理学,胡学军,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北705,教育科..
05J01461-1564-1,人体解剖生理学,胡学军,周一第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北705,教育科..
05J01461-1564-2,人体解剖生理学,胡学军,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北907,教育科..
05J01461-1564-2,人体解剖生理学,胡学军,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,0,北907,教育科..
05Y33440-3693-1,教师生涯发展,刘录护,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,北703,教育科..
07B00341-2704-1,WTO规则与案例研究,林秀丽,"周二第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B00761-2709-1,保险学原理,李庆峰,周三第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－104,经济与..
07B00761-2709-1,保险学原理,李庆峰,"周三第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－104,经济与..
07B0076f-4948-1,保险学原理,赵文佳,"周六第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－304,经济与..
07B0076f-4948-1,保险学原理,赵文佳,"周六第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－304,经济与..
07B01161-0783-1,财政学,纪志明,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－101,经济与..
07B01161-0783-1,财政学,纪志明,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－101,经济与..
07B01161-0783-2,财政学,纪志明,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－101,经济与..
07B01161-0783-2,财政学,纪志明,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－101,经济与..
07B01161-5106-1,财政学,刘宇维,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－205,经济与..
07B01161-5106-1,财政学,刘宇维,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－205,经济与..
07B01161-5106-2,财政学,刘宇维,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－206,经济与..
07B01161-5106-2,财政学,刘宇维,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－206,经济与..
07B01941-0760-1,发展经济学,吴乐意,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B03641-3012-1,国际经济合作,董佺,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B03761-0854-1,国际经济学,彭连清,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,经济与..
07B03761-0854-1,国际经济学,彭连清,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－306,经济与..
07B03761-0854-2,国际经济学,彭连清,周三第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－205,经济与..
07B03761-0854-2,国际经济学,彭连清,"周三第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－205,经济与..
07B03961-0764-1,国际贸易,江波,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B03961-0764-1,国际贸易,江波,周四第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B04141-3112-1,国际贸易理论前沿,蔡一鸣,"周一第1,2节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,1,4－302,经济与..
07B04941-9597-1,国际商务谈判,梁莹,"周一第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,1,4－207,经济与..
07B0606f-0853-1,宏观经济学,彭文平,"周日第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南206,经济与..
07B0606f-0853-1,宏观经济学,彭文平,"周日第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,0,南206,经济与..
07B0606f-3991-1,宏观经济学,彭彩,"周六第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－304,经济与..
07B0606f-3991-1,宏观经济学,彭彩,"周六第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－304,经济与..
07B07141-2563-1,金融理论前沿,李增福,"周二第5,6节",,,,,,,,,★,★,★,★,★,★,★,★,★,★,,,1,,经济与..
07B07561-0752-2,金融学,武艳杰,周一第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－305,经济与..
07B07561-0752-2,金融学,武艳杰,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－305,经济与..
07B07561-0761-1,金融学,张球,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－401,经济与..
07B07561-0761-1,金融学,张球,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－401,经济与..
07B07561-0822-1,金融学,曾庆鹏,周一第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－208,经济与..
07B07561-0822-1,金融学,曾庆鹏,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－208,经济与..
07B07561-2708-1,金融学,张勇,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－206,经济与..
07B07561-2708-1,金融学,张勇,周一第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－206,经济与..
07B09560-3922-1,经济学原理（微观、宏观）,林涛,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－306,经济与..
07B09560-3922-1,经济学原理（微观、宏观）,林涛,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－306,经济与..
07B09560-3922-2,经济学原理（微观、宏观）,林涛,周一第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－402,经济与..
07B09560-3922-2,经济学原理（微观、宏观）,林涛,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－402,经济与..
07B09560-4947-1,经济学原理（微观、宏观）,董志强,周一第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－108,经济与..
07B09560-4947-1,经济学原理（微观、宏观）,董志强,"周一第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－108,经济与..
07B09560-4947-2,经济学原理（微观、宏观）,潘正,"周一第9,10,11节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－302,经济与..
07B09560-5026-1,经济学原理（微观、宏观）,赖小东,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－208,经济与..
07B09560-5026-1,经济学原理（微观、宏观）,赖小东,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,5－208,经济与..
07B09560-5107-1,经济学原理（微观、宏观）,张晓芸,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－308,经济与..
07B09560-5107-1,经济学原理（微观、宏观）,张晓芸,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－308,经济与..
07B10141-5107-1,劳动经济学,张晓芸,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－104,经济与..
07B10161-0755-1,劳动经济学,徐向龙,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－308,经济与..
07B10161-0755-1,劳动经济学,徐向龙,周一第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－308,经济与..
07B10161-0755-2,劳动经济学,徐向龙,"周一第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B10161-0755-2,劳动经济学,徐向龙,周一第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B11441-0762-1,商务交流,肖勇,"周五第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B11760-0759-1,商业银行管理,陈高翔,周二第2节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－203,经济与..
07B11760-0759-1,商业银行管理,陈高翔,"周二第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－203,经济与..
07B11760-0759-2,商业银行管理,陈高翔,周二第7节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－101,经济与..
07B11760-0759-2,商业银行管理,陈高翔,"周二第5,6节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－101,经济与..
07B12141-3112-1,世界经济,蔡一鸣,"周一第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－103,经济与..
07B1276f-0807-1,市场营销学,王雅丽,"周日第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－301,经济与..
07B1276f-0807-1,市场营销学,王雅丽,"周日第3,4节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－301,经济与..
07B13261-0844-1,投资学,屠新曙,周二第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B13261-0844-1,投资学,屠新曙,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B13441-2949-1,投资银行学,彭飞,"周一第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B13961-9380-1,微观经济学,殷宁宇,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－104,经济与..
07B13961-9380-1,微观经济学,殷宁宇,周五第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－104,经济与..
07B13961-9380-2,微观经济学,殷宁宇,周二第7节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－302,经济与..
07B13961-9380-2,微观经济学,殷宁宇,"周二第5,6节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－302,经济与..
07B13961-9380-3,微观经济学,殷宁宇,"周五第1,2节",,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－104,经济与..
07B13961-9380-3,微观经济学,殷宁宇,周五第3节,,,,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,3－104,经济与..
07B15240-0748-1,运输经济学,吴忠培,"周二第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,2－303,经济与..
07B15460-0789-1,证券投资技术分析,王正虎,"周四第1,2节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B15460-0789-1,证券投资技术分析,王正虎,周四第3节,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,1,4－102,经济与..
07B1546f-4989-1,证券投资技术分析,匡贺武,"周日第7,8节",★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,★,,,,,1,2－301,经济与..
